,ingredientID,ingredient
31480,27958,"butter, divided"
31481,29176,"onion, thinly sliced"
31482,35113,sliced mushrooms
31483,4572,all-purpose flour
31484,2818644,tomato paste
31485,320611,"unsalted beef broth, or more to taste"
31486,20473,Dijon mustard
31487,34861,Worcestershire sauce
31488,20611,wide egg noodles
31489,33277,sour cream
31490,6494,chopped fresh parsley
31491,22326550,Montreal steak seasoning
31492,28848,salt
31493,30249,dried thyme
31494,23395,dried rosemary
31495,20245,"beef roast, or more to taste"
31496,21666,"dry au jus mix ,French onion soup mix"
31497,454,water
31498,33277,Malbec red wine
31499,35167,minced hot red pepper
31500,25834,Malbec red wine
31501,326550,minced habanero pepper
31502,2356,pomegranate juice
31503,8826,lemon juice
31504,6725,powdered fruit pectin
31505,29716,powdered fruit pectin
31506,320611,butter
31507,20551,"white sugar, or more to taste"
31508,18740,"skinless, boneless chicken breast halves"
31509,16159,"salt, or as needed"
31510,6057,all-purpose flour
31511,326550,cornstarch
31512,325340,salt
31513,35167,freshly ground black pepper
31514,320611,white sugar
31515,29850,butter
31516,326550,medium sherry
31517,325249,chicken broth
31518,28196,"Granny Smith apple - cored, peeled, and cut into 1/2-inch thick wedges"
31519,34826,light brown sugar
31520,1507,butter
31521,25834,Marsala wine
31522,16424,duck breast halves
31523,2847,salt
31524,35167,cayenne pepper
31525,35113,ground black pepper
31526,3253737,chicken stock
31527,29850,honey
31528,16385,soy sauce
31529,317600,rice wine
31530,29716,"grated fresh ginger ,tomato sauce"
31531,29176,chili powder
31532,34861,lime juice
31533,320611,uncooked short-grain white rice
31534,16407,water
31535,5112,chicken stock
31536,2351,soy sauce
31537,29156,brown sugar
31538,34692,"onion, thinly sliced"
31539,34999,"shiitake mushrooms, thinly sliced"
31540,3717,"skinless, boneless chicken breast half - cut into strips"
31541,25443,"green onions, cut into 1-inch pieces"
31542,23125,"eggs, beaten"
31543,5107,"snow peas, thinly sliced"
31544,28854,lamb shanks
31545,35050,"salt, divided, or to taste"
31546,35167,freshly ground black pepper to taste
31547,29176,olive oil
31548,4409,"onion, chopped"
31549,4978,"carrots, cut into 1-inch pieces"
31550,326550,"celery, cut into 1-inch pieces"
31551,325340,"garlic, finely chopped"
31552,29850,tomato paste
31553,320611,beer
31554,35113,rosemary
31555,33277,cayenne pepper
31556,1541,butter
31557,28006,olive oil
31558,34367,chopped green onions
31559,27958,"garlic, minced"
31560,35167,dried parsley
31561,35074,sea salt
31562,16406,ground black pepper
31563,16407,lemon juice
31564,18875,lightly packed brown sugar
31565,4409,catfish
31566,35040,brown sugar
31567,24837,eggplant
31568,29716,salt
31569,29176,"butter, cubed"
31570,4378,"onion, chopped"
31571,116406,soft bread crumbs
31572,35113,chopped fresh mushrooms
31573,4516,Italian seasoning
31574,7434,ground black pepper
31575,16340,shredded Swiss cheese
31576,29716,unsalted butter
31577,34733277,"sweet onion, thinly sliced"
31578,27958,white sugar
31579,29176,all-purpose flour
31580,20245,salt and freshly ground black pepper to taste
31581,20244,egg
31582,16124,water
31583,325340,"skinless, boneless chicken cutlets, pounded to 1/4-inch thickness"
31584,326550,olive oil
31585,14118,triple cream Brie - thinly sliced and rind removed
31586,4426,butter
31587,16238,vermouth
31588,17600,dried thyme
31589,25254,arrowroot
31590,16406,long grain white rice
31591,1636,"water, or as needed"
31592,33277,minced yellow onion
31593,20235,"garlic, minced"
31594,3735127,minced fresh rosemary
31595,1718,minced fresh parsley
31596,9725,minced fresh oregano
31597,124868,minced fresh dill
31598,29176,ground coriander
31599,3703,"kosher salt, or to taste"
31600,1326550,"ground black pepper, or to taste"
31601,2029166,ground lamb
31602,12341,green bell peppers
31603,25340,"tzatziki sauce, or more to taste"
31604,227958,crumbled feta cheese
31605,16404,chopped fresh tomatoes
31606,30204,dry fettuccine pasta
31607,35127,chicken tenders
31608,34832,Cajun seasoning
31609,33277,butter
31610,27958,heavy whipping cream
31611,25340,chopped sun-dried tomatoes
31612,24837,"green onions, white part only, sliced thinly"
31613,35113,freshly grated Parmesan cheese
31614,27958,salt
31615,34839,dried basil
31616,16234,black pepper
31617,3253737,garlic powder
31618,35050,"tuna steaks, about 1 inch thick ,Italian-style salad dressing"
31619,320611,"T-bone steaks, 1 1/2 inches thick"
31620,33277,onion powder to taste
31621,35167,coarse kosher salt to taste
31622,5241,coarse ground black pepper to taste
31623,29850,fresh thyme
31624,325340,"avocado oil, or more as needed"
31625,16377,butter
31626,9725,garlic
31627,20705,red wine
31628,4442,Worcestershire sauce
31629,4397,beef broth
31630,20384,flour tortillas
31631,320611,butter
31632,16406,eggs
31633,16429,shredded mild Cheddar cheese
31634,29176,"Hass avocado - peeled, pitted, and sliced"
31635,5106,"tomato, chopped"
31636,26877,"fresh cilantro, chopped, or to taste (Optional)"
31637,25834,salt and ground black pepper to taste
31638,29176,"hot sauce, or to taste (Optional)"
31639,2112,chicken broth
31640,20551,"skinless, boneless chicken breast"
31641,28196,salt and ground black pepper to taste
31642,35113,paprika
31643,27640,parsley flakes
31644,5107,dried thyme
31645,16396,garlic powder
31646,29716,"sweet potatoes, peeled and cut into 1-inch chunks"
31647,27958,"unsalted butter, melted"
31648,21757,"salt, or to taste"
31649,34999,cayenne pepper
31650,320611,ground ginger
31651,35167,white sugar
31652,1620270,fresh blackberries
31653,28533277,"water, divided"
31654,4378,"apples - peeled, cored, and sliced"
31655,4432,"lemon, juiced"
31656,25443,"sugar, or as needed"
31657,320611,"olive oil, divided"
31658,16406,garlic powder
31659,29176,ground paprika
31660,7305,"onion, diced"
31661,29156,tomato paste
31662,2958,halved cherry tomatoes
31663,16231,white cooking wine
31664,16340,water
31665,8954,fish sauce
31666,29176,"sardines, drained"
31667,18741,"limes, juiced, divided"
31668,16404,egg yolk
31669,20244,soy sauce
31670,2656,rice wine
31671,2329,cornstarch
31672,16318,salt
31673,35113,ground Sichuan peppercorns
31674,24601,"pork tenderloin, trimmed of fat and cut into 1-inch cubes"
31675,320611,white vinegar
31676,35167,water
31677,326550,white sugar
31678,25340,tomato paste
31679,29716,soy sauce
31680,28196,cornstarch
31681,28039,oil for frying
31682,326550,cornstarch
31683,25340,vegetable oil
31684,320611,"green chile peppers, cut into 1-inch pieces, or more to taste"
31685,33277,"scallions, cut into 1-inch pieces"
31686,35167,"canned lychees, drained"
31687,28714,sesame oil
31688,35174,blackberries
31689,2496,water
31690,8619,white sugar
31691,325249,"lime, zested and juiced"
31692,29850,saffron
31693,16406,white sugar
31694,320611,lime juice
31695,20611,chilled sparkling wine
31696,8619,blackberries for garnish
31697,2179,lime wedges
31698,28848,unsalted butter
31699,3686,"Granny Smith apples - peeled, cored, and thinly sliced"
31700,35167,firmly packed brown sugar
31701,325340,unsalted butter
31702,30204,lemon juice
31703,22880,"ground cinnamon, divided"
31704,27958,salt
31705,7428,water
31706,35075,cornstarch
31707,35050,rolled oats
31708,1525,all-purpose flour
31709,24837,firmly packed brown sugar
31710,326550,vanilla extract
31711,33277,baking soda
31712,35174,ground nutmeg
31713,5107,salt
31714,16159,cooking spray
31715,5110,uncooked orzo pasta
31716,28196,chicken broth
31717,27210,"butter, melted, divided"
31718,326550,"garlic, minced"
31719,35167,"salt, divided"
31720,28854,ground black pepper
31721,3253737,halved cherry tomatoes
31722,320611,"skinless, boneless chicken breast halves"
31723,25834,Italian seasoning
31724,16287,red pepper flakes
31725,28714,shredded mozzarella cheese
31726,27958,fresh basil pesto
31727,34947,balsamic glaze
31728,4516,thinly sliced fresh basil or basil chiffonade
31729,4378,"butternut squash, halved and seeded"
31730,25834,olive oil
31731,18741,salt
31732,22106,ground black pepper
31733,25340,bacon
31734,35167,elbow macaroni
31735,28854,chicken bouillon
31736,320611,freshly grated sharp Cheddar cheese
31737,35174,egg noodles
31738,35010,butter
31739,28848,"onion, chopped"
31740,2879,diced cooked ham
31741,6311,"cabbage, coarsely chopped"
31742,33277,"baby carrots, halved lengthwise"
31743,25146,condensed Cheddar cheese soup
31744,35167,water
31745,326550,sour cream
31746,25834,shredded Cheddar cheese
31747,320611,grated carrots
31748,35174,whole wheat flour
31749,3819,rice flour
31750,28196,ground cumin
31751,24837,freshly chopped cilantro
31752,128848,garam masala
31753,4607,salt to taste
31754,3690,unsalted butter
31755,29018,white sugar
31756,30249,eggs
31757,5107,vanilla extract
31758,28277,all-purpose flour
31759,20240,unsweetened cocoa powder
31760,35113,salt
31761,26059,baking powder
31762,35050,shortening
31763,34940,confectioners' sugar
31764,35167,"heavy cream, or more as needed"
31765,28857,vanilla extract
31766,27958,salt
31767,4133,"green gel food coloring, or as desired"
31768,25834,edible candy decorations
31769,21796,apple juice
31770,28292,white sugar
31771,18428,dry white wine
31772,7428,apple slices
31773,35167,sliced peaches
31774,35024,"lemons, sliced"
31775,4405,brandy
31776,35074,club soda
31777,34813,"ice, or as needed"
31778,29176,fresh thyme
31779,320611,"red bell peppers, tops and seeds removed"
31780,16406,salt to taste
31781,15899,"vegan ""ground beef"
31782,34819,""" frozen (such as Beyond Meat®)"
31783,29716,diced onion
31784,4516,diced tomatoes
31785,4279,"vegetable broth, divided"
31786,116406,garlic powder
31787,29850,chili powder
31788,128196,ground black pepper
31789,21758,water
31790,326550,Spanish rice mix
31791,16238,"black beans, rinsed and drained"
31792,33277,"corn, drained"
31793,326550,nutritional yeast (Optional)
31794,34839,tomato sauce
31795,29123,brown sugar
31796,161835127,Worcestershire sauce
31797,325340,reduced-sodium soy sauce
31798,27178,lemon juice
31799,35174,minced garlic
31800,35113,freshly ground black pepper
31801,27831,Sriracha sauce (Optional)
31802,26817,"boneless, center-cut pork chops"
31803,326550,"saltine crackers, finely crushed"
31804,35113,mayonnaise
31805,4267,Dijon mustard
31806,34733277,seafood seasoning (such as Old Bay®)
31807,34751,Worcestershire sauce
31808,ba45e437c0d5783d17b992abd8c67874,"egg, beaten"
31809,34686,salt to taste
31810,27961,cayenne pepper (Optional)
31811,29716,"fresh crabmeat, well drained"
31812,5107,dry bread crumbs
31813,34819,butter
31814,29716,diced rhubarb (1-inch pieces)
31815,5107,"red onion, cut into 8 equal wedges"
31816,29176,garlic
31817,20245,beer
31818,496155cf84721dc3c619160042257944,brown sugar
31819,35127,ketchup
31820,34813,balsamic vinegar
31821,4442,Worcestershire sauce
31822,27958,chili powder
31823,4233277,liquid smoke
31824,128196,salt
31825,3253737,ground cinnamon
31826,16406,cayenne pepper
31827,34839,"butter, divided"
31828,35167,eggs
31829,33277,"spreadable cheese wedges (such as The Laughing Cow®), cut into small pieces"
31830,3253737,"smoked sausage links, cut into 1/4-inch slices"
31831,6311,Worcestershire sauce
31832,25834,soy sauce
31833,16421,brown sugar
31834,28006,seasoned salt (such as Morton® Season-All®)
31835,27958,bread crumbs
31836,227958,elbow macaroni
31837,35127,salt and freshly ground black pepper to taste
31838,16238,"bacon, cut into bite-sized pieces"
31839,35074,bacon grease
31840,35113,nonstick cooking spray
31841,114987,all-purpose flour
31842,5019,diced petite-cut tomatoes
31843,20611,"milk, or more as needed"
31844,5235,shredded Cheddar cheese
31845,1502,"grape tomatoes, halved"
31846,34999,chopped broccoli
31847,16326550,"arugula leaves, or more to taste"
31848,35167,"lemon juice, or to taste"
31849,21193,"cauliflower, cut into bite-sized florets"
31850,5222,butter
31851,25834,minced garlic
31852,22106,heavy cream
31853,20288,"shredded Cheddar cheese, divided"
31854,326550,fresh strawberries
31855,33277,"sweetened condensed milk, divided"
31856,28854,cold heavy cream
31857,320611,"granola, large chunks crumbled"
31858,5592,whipped cream (such as Reddi Wip®)
31859,9725,sour cream
31860,4366,sweetened condensed milk
31861,29176,evaporated milk
31862,5104,Mexican vanilla extract
31863,15899,diced fresh strawberries
31864,16133,delicata squash
31865,29716,olive oil
31866,29176,salt and freshly ground black pepper to taste
31867,4572,olive oil
31868,29156,minced shallot
31869,33277,dried thyme
31870,35040,balsamic vinegar
31871,317600,honey
31872,25368,"dried cranberries, coarsley chopped"
31873,6307,delicata squash
31874,34636,"unsalted butter, melted"
31875,27958,salt
31876,2818644,cinnamon
31877,27958,ground nutmeg
31878,4529,maple syrup
31879,29716,"crumbled feta cheese, or to taste"
31880,2351,unsalted butter
31881,20380,"celery ribs, sliced"
31882,29716,"onion, chopped"
31883,35025,"carrot, diced"
31884,220312,all-purpose flour
31885,6306,chopped cabbage
31886,1636,chicken broth
31887,29716,cubed fully cooked ham
31888,27958,"red potatoes, chopped"
31889,29176,dried parsley
31890,15899,ground thyme
31891,23033277,dried marjoram
31892,4378,ground black pepper
31893,34813,frozen peas
31894,4295,eggs
31895,35074,milk
31896,27958,salt and freshly ground black pepper to taste
31897,27981,butter
31898,29176,Hatch chile peppers
31899,28033277,"onions, diced"
31900,33277,corn tortillas
31901,4380,"Tortillas, ready-to-bake or -fry, corn"
31902,29156,chopped fresh rhubarb
31903,16261,water
31904,3796,white sugar
31905,35153,"finely grated fresh lemon zest ,finely chopped fresh ginger"
31906,35167,salt
31907,325340,bok choy
31908,25834,serrano peppers
31909,34839,jalapeno peppers
31910,35174,Anaheim chile peppers
31911,326550,"toasted sesame oil, or to taste"
31912,3253737,"garlic, minced"
31913,320611,"carrots, diced"
31914,6713,"onion, diced"
31915,25340,"celery, diced"
31916,326550,vegetable broth
31917,27958,"onion, chopped"
31918,325340,"green onions, thinly sliced"
31919,28854,salt and ground black pepper to taste
31920,3253737,"eggs, at room temperature"
31921,320611,chopped onion
31922,20751,water
31923,325340,chopped cooked chicken
31924,34861,crumbled blue cheese
31925,6305,"Buffalo wing sauce (such as Frank's®), or to taste"
31926,34861,blue cheese salad dressing
31927,3253737,"celery, finely chopped"
31928,2126,unsalted butter
31929,33277,"fresh mushrooms, sliced"
31930,3737,"garlic, minced, or more to taste"
31931,29176,all-purpose flour
31932,1620270,half-and-half
31933,30204,soy sauce
31934,6294,"salt, or as needed"
31935,325340,freshly ground black pepper
31936,34717,whole wheat pastry flour
31937,11188,white sugar
31938,33277,baking powder
31939,5135,baking soda
31940,25834,ground cinnamon
31941,35174,ground ginger
31942,22040,ground cloves
31943,34717,salt
31944,5044,eggs
31945,29716,buttermilk
31946,27958,molasses
31947,29176,vegetable oil
31948,27255,"pear - peeled, cored, and diced"
31949,34813,"all-purpose flour, or as needed"
31950,325340,"frozen bread dough, thawed"
31951,320611,peanut butter
31952,16406,grape jelly
31953,325249,"egg, beaten"
31954,320611,white sugar
31955,16258,oil for frying
31956,34999,"cream cheese, at room temperature"
31957,33277,"white sugar, divided"
31958,35074,"ground cinnamon, divided"
31959,1620270,"wonton wrappers, at room temperature"
31960,34839,oregano
31961,25834,dried basil
31962,7428,"boneless, skinless chicken breasts"
31963,18805,cooking spray
31964,29123,"garlic, chopped"
31965,4295,spaghetti sauce
31966,29716,"shredded mozzarella cheese, or to taste"
31967,3703,turkey pepperoni
31968,20898,eggs
31969,7822,mayonnaise
31970,29176,Dijon mustard
31971,16238,sweet pickle relish
31972,25858,steak sauce
31973,10538,paprika
31974,33277,dried dill weed
31975,27958,salt and ground black pepper to taste
31976,6813,cayenne pepper
31977,29156,olive oil
31978,35091,uncooked brown rice
31979,443,"red bell pepper, chopped"
31980,35167,"onion, chopped"
31981,33277,crushed garlic
31982,25834,water
31983,35174,diced tomatoes
31984,326550,chili powder
31985,28854,salt
31986,35010,whole milk
31987,16347,white sugar
31988,28848,long-grain white rice
31989,2818644,eggs
31990,18326550,raisins
31991,4572,vanilla extract
31992,8954,ground cinnamon
31993,34751,"cream cheese, softened"
31994,34999,sour cream
31995,22106,salsa
31996,1320,hot pepper sauce (Optional)
31997,20384,taco seasoning mix
31998,28033277,chopped green chiles
31999,34839,"pitted black olives, drained and chopped"
32000,34999,"green onions, diced"
32001,5482,flour tortillas
32002,16393,elbow macaroni
32003,24601,"thick-cut bacon, cut into quarters"
32004,34694,"yellow onion, finely chopped"
32005,325249,tomato sauce
32006,320611,diced tomatoes
32007,29850,beef bouillon
32008,3253737,water
32009,6306,garlic powder
32010,325340,onion powder
32011,1507,"plums, pitted and halved"
32012,25834,white sugar
32013,3686,water
32014,16169,tapioca
32015,23002,ground cinnamon
32016,7428,all-purpose baking mix
32017,325340,white sugar
32018,27958,milk
32019,29176,"margarine, melted"
32020,31459,nectarines
32021,18741,fresh raspberries
32022,28848,white sugar
32023,2112,brown sugar
32024,16215,"unsalted butter, room temperature and cut into chunks"
32025,21757,all-purpose flour
32026,35167,rolled oats
32027,28714,ground cinnamon
32028,30204,ground nutmeg
32029,13591,salt
32030,4326550,cooked brown rice
32031,34367,milk
32032,8954,white sugar
32033,22106,salt
32034,34999,milk
32035,27605,"egg, beaten"
32036,16421,ground cinnamon
32037,28196,golden raisins
32038,20469,butter
32039,28086,vanilla extract
32040,35004,ground nutmeg
32041,27255,pine nuts
32042,4267,butter
32043,5535127,"spaghetti, broken into small pieces"
32044,1526,minced onion
32045,25834,minced garlic
32046,28854,uncooked jasmine rice
32047,35167,chicken broth
32048,25834,salt and ground black pepper to taste
32049,1338,chopped fresh parsley
32050,34717,"steam-in-bag, frozen butternut squash cubes (such as Archer Farms®)"
32051,33277,"cook-in-bag, quick-cooking farro"
32052,24868,"olive oil, or to taste"
32053,16424,"garlic, or to taste, crushed"
32054,35074,"kale, roughly chopped"
32055,6306,"skinless, boneless chicken breast halves"
32056,6057,cream of chicken soup
32057,34717,"golden raisins, or to taste"
32058,22884,"pine nuts, or to taste"
32059,34367,salt to taste
32060,4267,cooking spray
32061,35113,"skinless, boneless chicken breasts"
32062,16407,salt and pepper to taste
32063,18598,orange marmalade
32064,29015,prepared horseradish
32065,2114987,dried rosemary
32066,22043,brown sugar
32067,27958,flour (heaping)
32068,29176,"butter, melted"
32069,28196,evaporated milk
32070,20551,eggs
32071,18844,vanilla extract
32072,28720,unbaked pie shell
32073,1502,"cucumbers, sliced"
32074,4529,"tomatoes, sliced"
32075,9725,"onion, chopped"
32076,27958,"creamy salad dressing (such as Miracle Whip®), or more to taste"
32077,2818644,"white sugar, or to taste"
32078,34819,salt and ground black pepper to taste
32079,34751,cooking spray
32080,18326550,fresh spinach
32081,13596,"green onions, diced"
32082,13890,chopped fresh dill
32083,24837,minced garlic
32084,29015,salt and ground black pepper to taste
32085,27133277,shredded mozzarella cheese
32086,326550,grated Parmesan cheese
32087,19282,crumbled feta cheese
32088,20644,"egg, lightly beaten (Optional)"
32089,7789,"frozen puff pastry, thawed"
32090,29716,chicken wings
32091,16404,"olive oil, or more as needed"
32092,28714,garlic salt
32093,320611,ground black pepper
32094,20551,cooking spray
32095,22326550,sifted all-purpose flour
32096,6725,salt
32097,9725,baking powder
32098,29176,baking soda
32099,20244,white sugar
32100,35167,vegetable oil
32101,16215,"egg, beaten"
32102,29492,"lemon, zested and juiced"
32103,1526,chopped cashews
32104,25834,"fresh strawberries, sliced"
32105,34839,water
32106,25204,uncooked short-grain sticky rice
32107,320611,"skim milk, divided"
32108,20414,"white sugar, or more to taste"
32109,33277,salt (Optional)
32110,16238,"egg, beaten"
32111,33277,golden raisins (Optional)
32112,35167,vanilla extract
32113,35050,lemon extract (Optional)
32114,34839,ground cinnamon
32115,5017,"ground nutmeg, or to taste (Optional)"
32116,28848,"garbanzo beans (chickpeas), drained and liquid reserved"
32117,27958,"jarred jalapeno peppers, diced"
32118,4380,juice from jarred jalapeno peppers
32119,33277,lemon juice
32120,29176,olive oil
32121,29156,tahini
32122,326550,minced garlic
32123,28033277,cayenne pepper
32124,5460,ground cumin
32125,24837,dried oregano
32126,5588,ground black pepper to taste
32127,34839,"paprika, or to taste (Optional)"
32128,325340,vegetable oil
32129,28854,"onions, chopped"
32130,29850,garlic
32131,320611,water
32132,35004,tomatoes
32133,35174,green bell pepper
32134,325340,salt
32135,4978,garam masala
32136,2112,chili powder
32137,5482,heavy cream
32138,27605,butter
32139,20486,"skinless, boneless chicken breast halves - cut into bite-size pieces"
32140,6494,elbow macaroni
32141,6725,ground beef
32142,35167,frozen pearl onions
32143,34999,"canned corn kernels, drained"
32144,27605,"Italian seasoning, or more to taste"
32145,18907,chunky spaghetti sauce (such as Del Monte®)
32146,2824837,salt to taste
32147,22106,shredded Cheddar-Monterey Jack cheese blend
32148,3686,"butter, softened"
32149,6306,white sugar
32150,9725,eggs
32151,18888,all-purpose flour
32152,7428,baking powder
32153,28714,"eggplant, peeled and sliced"
32154,34861,"cauliflower, chopped"
32155,11022,olive oil
32156,35074,curry powder
32157,5320,ground cumin
32158,35167,garlic salt
32159,28848,"fresh basil leaves, sliced"
32160,33277,old-fashioned rolled oats
32161,25834,all-purpose flour
32162,35174,brown sugar
32163,326550,white sugar
32164,28854,salt
32165,320611,ground cinnamon
32166,35004,ground cloves
32167,3788,ground ginger
32168,316377,vegetable oil
32169,35167,honey
32170,25834,molasses
32171,21898,"eggs, beaten"
32172,16407,vanilla extract
32173,35174,raw peanuts
32174,3789,white sugar
32175,16276,water
32176,20288,"coarse sea salt, or to taste"
32177,326550,ground cinnamon (Optional)
32178,35010,chili powder (Optional)
32179,16317,"uncooked medium shrimp, peeled and deveined"
32180,4326550,"olive oil, divided"
32181,29176,"garlic, minced"
32182,29716,chili powder
32183,320611,salt
32184,18875,cayenne pepper
32185,18860,lime juice
32186,29716,corn tortillas
32187,25834,tomatillo salsa
32188,35174,"avocado - peeled, pitted, and chopped"
32189,28854,sour cream
32190,16421,chopped fresh cilantro
32191,3093,"skinless, boneless salmon fillets"
32192,326550,"vegan margarine (such as Smart Balance®), melted"
32193,320611,"lemon, halved"
32194,35167,balsamic vinegar
32195,29716,soy sauce
32196,35167,white sugar
32197,35167,minced garlic
32198,33277,chopped fresh parsley
32199,326550,cooking spray
32200,15720,"apple - peeled, cored, and sliced"
32201,35120,all-purpose flour
32202,6419,brown sugar
32203,28848,ground cinnamon
32204,27958,salt
32205,20245,"water, or more as needed"
32206,320611,"butter, cut into small pieces"
32207,16406,caramel ice cream topping
32208,28714,Yukon Gold potatoes
32209,16407,"bacon, sliced"
32210,5803,diced yellow onion
32211,4978,white sugar
32212,35167,kosher salt
32213,34717,freshly ground black pepper
32214,35167,"cayenne pepper, or to taste"
32215,33277,white wine vinegar
32216,22082,freshly chopped Italian parsley
32217,29716,linguine pasta
32218,27958,"skinless, boneless chicken breast, cut into small pieces"
32219,29176,salt and ground black pepper to taste
32220,35113,olive oil
32221,4529,whole garlic cloves
32222,20551,"fresh mushrooms, halved"
32223,5516,"roasted red peppers, drained and chopped"
32224,35085,"marinated artichoke hearts, drained and quartered"
32225,20656,fresh spinach leaves
32226,16388,"prepared basil pesto, or to taste"
32227,6d524b0cf154936052a9c48bd6761d37,"freshly grated Parmesan cheese, divided (Optional)"
32228,17600,olive oil
32229,29716,cubed fully cooked ham
32230,21898,chopped onion
32231,320611,"garlic, minced"
32232,24515,Italian seasoning
32233,34826,red pepper flakes
32234,16422,salt and pepper to taste
32235,326550,low-sodium chicken broth
32236,28854,fat free half-and-half
32237,3253737,all-purpose flour
32238,320611,farfalle (bow tie) pasta
32239,25834,frozen peas and carrots
32240,35167,grated Parmesan cheese
32241,34861,chopped parsley for garnish
32242,28196,chicken wings
32243,35174,seafood seasoning (such as Old Bay®)
32244,1338,freshly cracked black pepper
32245,16158,cornstarch
32246,28196,butter
32247,29716,seafood seasoning (such as Old Bay®)
32248,27958,hazelnuts
32249,35113,spaghetti
32250,21089,"extra-virgin olive oil, or as needed"
32251,34999,"jarred pepperoncini peppers, sliced"
32252,28277,"garlic, chopped"
32253,2114,"sun-dried tomatoes packed in oil, sliced"
32254,28196,anchovy paste
32255,28086,Marsala wine
32256,33277,large Kalamata olives (Optional)
32257,4267,"russet potatoes, peeled and cut into fries"
32258,27958,truffle-infused olive oil
32259,320611,paprika
32260,35174,grated Parmesan cheese
32261,28086,chopped fresh parsley
32262,4432,black truffle sea salt
32263,35127,butter
32264,33277,"onion, chopped"
32265,17600,"russet potatoes, peeled and diced"
32266,20611,"skinless, boneless chicken breast halves, diced"
32267,25541,water
32268,2112,frozen corn
32269,27605,salt to taste
32270,16340,ground black pepper to taste
32271,29176,"milk, or to taste"
32272,20244,"mozzarella cheese sticks, coarsely chopped"
32273,16404,"sweet potatoes, peeled and chopped"
32274,320611,self-rising flour
32275,16406,salt
32276,4442,butter
32277,20415,white sugar
32278,24905,raisins
32279,4572,ground cinnamon
32280,218738,ground nutmeg
32281,3698,ground allspice
32282,29123,extra-virgin olive oil
32283,29176,dry ranch dressing mix
32284,5112,potatoes
32285,3717,"onion, coarsely chopped"
32286,34999,whole chicken
32287,35167,salt
32288,25834,ground black pepper
32289,28854,rosemary
32290,320611,"garlic, peeled"
32291,29850,"lemon, halved"
32292,325340,lean ground beef
32293,326550,egg
32294,18428,minced garlic
32295,5241,bread crumbs
32296,2377,cumin
32297,25834,salt and pepper to taste
32298,326550,vegetable oil
32299,320611,water
32300,16406,tomato paste
32301,28720,lemon juice
32302,8826,garlic powder
32303,28196,salt and pepper to taste
32304,13591,olive oil
32305,16234,"onion, sliced"
32306,9725,prepared pizza crust
32307,29176,sour cream
32308,34750,prepared horseradish
32309,3472,"baked potatoes, sliced"
32310,35113,"shredded Swiss cheese, divided"
32311,320611,"cooked prime rib, cut into bite-size pieces, or to taste"
32312,35167,"sliced fresh mushrooms, or to taste"
32313,16159,"green bell pepper, cut into strips"
32314,5129,salmon fillet
32315,4978,salt
32316,1636,ground black pepper
32317,35174,chopped garlic
32318,326550,chopped crystallized ginger
32319,6057,dry white wine
32320,35167,low-sodium soy sauce
32321,29850,shredded Monterey Jack cheese
32322,6306,shredded Parmesan cheese
32323,4233277,"green onion, chopped"
32324,29716,minced fresh garlic
32325,29176,seasoned salt
32326,28039,paprika
32327,320611,red pepper flakes
32328,16406,"white crabmeat, drained"
32329,25443,"frozen puff pastry, thawed"
32330,6813,"egg white, beaten"
32331,16225,warm water
32332,326550,yeast
32333,28854,salt
32334,320611,white sugar
32335,35167,all-purpose flour
32336,25834,"whole wheat flour, or more if needed"
32337,33277,olive oil
32338,27054,corn oil
32339,5107,fresh za'atar
32340,34839,all-purpose flour
32341,28196,whole wheat flour
32342,35167,salt
32343,16386,melted butter
32344,9725,white sugar
32345,29176,garlic powder
32346,29018,dried mixed herbs
32347,320611,water
32348,29326550,oil for frying
32349,16133,dark chocolate chips
32350,28848,ground ginger
32351,27958,ground cinnamon
32352,27981,"finely ground black pepper ,salt"
32353,29176,tiny pinch cayenne pepper
32354,320611,heavy cream
32355,16406,"dark chocolate chips, or as needed"
32356,20853,crispy gingersnap cookie
32357,20551,ground beef
32358,16404,ketchup
32359,34861,chili sauce
32360,7428,dark brown sugar
32361,3686,"grated Parmesan cheese, or to taste"
32362,325340,sweet pickle relish
32363,2496,minced onion
32364,1623,Worcestershire sauce
32365,30204,"fresh apricots, pitted and cut into wedges"
32366,27093,finely chopped almonds
32367,33277,light brown sugar
32368,10883,"chicken breast halves, boned and skinned"
32369,28560,all-purpose flour
32370,2496,butter
32371,35025,chicken stock
32372,28196,fresh lemon juice
32373,27047,chopped fresh basil
32374,29850,lemon zest
32375,28560,vegetable oil
32376,5201,white cornmeal
32377,35113,all-purpose flour
32378,28854,white sugar
32379,16157,baking powder
32380,4442,baking soda
32381,4326550,salt
32382,34367,eggs
32383,326550,buttermilk
32384,1325340,ground Italian sausage
32385,1526,"onion, diced"
32386,28196,frozen sweet potato waffle fries
32387,116406,"fresh spinach, stemmed ,sliced baby bella mushrooms"
32388,28854,eggs
32389,128196,"seasoning salt, or to taste"
32390,320611,shredded sharp Cheddar cheese
32391,16406,whole wheat flour
32392,28714,white sugar
32393,28714,baking powder
32394,1618129,salt
32395,320611,vanilla extract
32396,16406,blueberries
32397,27640,unsweetened applesauce
32398,326550,soy milk
32399,16317,margarine
32400,28848,butter
32401,27958,unsweetened chocolate
32402,25508,white sugar
32403,23395,sifted all-purpose flour
32404,29156,eggs
32405,28560,salt
