,ingredientID,ingredient
38413,16401,grated onion
38414,16157,freshly ground horseradish
38415,1684,salt (scant)
38416,1525,ground black pepper (scant)
38417,6379,dry seasoned bread crumbs
38418,1526,melted butter
38419,16386,grapeseed oil
38420,16421,sweet rice
38421,16397,coconut milk
38422,2356,water
38423,2359,"palm sugar, or more to taste"
38424,16287,salt
38425,16317,unsweetened coconut cream (Optional)
38426,4978,"mangoes - peeled, seeded, and diced"
38427,1303,extra-virgin olive oil
38428,16157,quinoa
38429,1526,chicken broth
38430,1421,soy sauce
38431,1533,minced fresh ginger root
38432,2496,"garlic, minced"
38433,27958,"green onions, chopped"
38434,16318,elbow macaroni
38435,2496,"hard-cooked eggs, chopped"
38436,23466,"celery, minced"
38437,16238,"frozen peas, thawed"
38438,20245,low fat mayonnaise (such as Hellmann's® Low Fat)
38439,16406,prepared yellow mustard
38440,4529,white sugar
38441,4409,white vinegar
38442,17600,celery seed
38443,16317,salt
38444,1525,"andouille sausage, diced"
38445,3789,"onion, diced"
38446,3810,diced celery
38447,18873,diced red bell pepper
38448,20482,Cajun seasoning
38449,4663,dried sage
38450,4342,"raw shrimp, peeled and deveined ,milk"
38451,4286,dry Alfredo sauce mix (such as Knorr®)
38452,2363,butter
38453,16238,freshly grated Parmesan cheese
38454,16421,"minced garlic, divided"
38455,16406,"fresh basil, stems removed"
38456,1684,ricotta cheese
38457,16317,"all-purpose flour, divided"
38458,5107,"freshly grated Parmigiano-Reggiano ,egg yolks, lightly beaten"
38459,6494,freshly grated nutmeg
38460,13591,freshly ground white pepper
38461,16234,"sea salt, or more to taste"
38462,5855,"lemon, juiced (Optional)"
38463,1684,ground beef
38464,1526,"mushrooms, chopped, or more to taste"
38465,1416,"onion, chopped"
38466,2359,"garlic, minced"
38467,7785,Italian seasoning
38468,16421,salt
38469,16317,ground black pepper
38470,3522,cooking spray
38471,16278,eggs
38472,6305,mayonnaise
38473,7842,prepared Dijon-style mustard
38474,9725,salt
38475,6527,ground black pepper
38476,35078,ground cayenne pepper
38477,12338,boneless chicken thighs
38478,16133,Hatch chile peppers
38479,1644,"water, divided"
38480,6307,"white onion, diced"
38481,4207,"garbanzo beans (chickpeas), drained"
38482,4432,white chicken chili seasoning mix (such as McCormick®)
38483,20269,"tomatillos, husked and rinsed ,serrano chile peppers, sliced"
38484,2819,"onion, sliced"
38485,18930,chopped garlic
38486,5107,"salt, or to taste"
38487,18930,whipped cream cheese
38488,5429,marshmallow creme
38489,16223,sour cream
38490,16396,vanilla extract
38491,17977,"ziti pasta, uncooked"
38492,21025,marinara sauce
38493,20962,"diced tomatoes, undrained"
38494,5375,"PHILADELPHIA Cream Cheese, cubed"
38495,1502,BREAKSTONE'S or KNUDSEN Sour Cream
38496,2496,KRAFT Shredded Mozzarella Cheese with a TOUCH OF PHILADELPHIA
38497,4442,KRAFT Grated Parmesan Cheese
38498,16287,butter
38499,16157,"skinless, boneless chicken breast halves - diced"
38500,5520,"onion, diced"
38501,16419,"potatoes, diced"
38502,2882,"carrots, drained"
38503,2496,"peas, drained"
38504,1525,"corn, drained"
38505,18870,milk
38506,15710,"water, or as needed"
38507,15709,hot pepper sauce to taste
38508,4342,salt to taste
38509,16406,ground black pepper to taste
38510,6494,white sugar
38511,20508,peanut butter
38512,17625,vanilla extract
38513,3725,salt
38514,6305,all-purpose flour
38515,21796,cocoa powder
38516,443,canola oil
38517,7822,soy milk
38518,12341,butter
38519,19362,"mild Italian sausage, casings removed"
38520,3804,"fennel, finely chopped"
38521,16159,"chicken broth, divided"
38522,20453,"cannellini beans, rinsed and drained, divided"
38523,4786,minced fresh thyme
38524,4342,truffle salt
38525,1525,"extra-virgin olive oil, for drizzling (Optional)"
38526,3721,cooking spray
38527,1684,bulk sausage
38528,2356,shredded Cheddar cheese
38529,2359,shredded Swiss cheese
38530,4537,chopped green onion (Optional)
38531,4343,eggs
38532,5106,instant potato flakes
38533,16256,heavy whipping cream
38534,1526,salt and ground black pepper to taste
38535,22082,diced salami
38536,16317,"artichoke hearts, drained and chopped"
38537,2496,chopped cherry tomatoes
38538,16339,"sliced mushrooms, drained"
38539,1526,eggs
38540,16421,milk
38541,1684,"green onions, chopped"
38542,16317,"garlic, minced"
38543,16351,dried basil
38544,16393,onion powder
38545,5225,salt
38546,5233,ground black pepper to taste
38547,18476,grated Parmesan cheese
38548,1526,shredded mozzarella cheese
38549,2155,"butter, or as needed"
38550,2496,evaporated milk
38551,16157,white sugar
38552,16157,pecans
38553,18873,butter
38554,4399,vanilla extract
38555,7428,almond extract
38556,27640,uncooked elbow macaroni
38557,6294,ground beef
38558,5045,diced onion
38559,6598,sliced celery
38560,403,minced garlic
38561,3706,diced tomatoes
38562,28720,tomato sauce
38563,25941,sugar
38564,5803,paprika
38565,16234,dried oregano
38566,4397,caraway seed
38567,4432,"cayenne pepper, or to taste"
38568,18723,salt
38569,16157,salted butter
38570,23453,"leeks (white and pale green parts only), chopped"
38571,4397,"celery, chopped"
38572,23274,"garlic, minced"
38573,19360,"Yukon Gold potatoes, peeled and cubed"
38574,5107,no-salt-added vegetable broth
38575,2693,water
38576,19360,"heavy cream, or to taste"
38577,4302,"salt, or to taste"
38578,16157,sifted all-purpose flour
38579,1684,white sugar
38580,1526,salt
38581,2356,egg yolks
38582,16421,"butter, softened"
38583,16278,"lemon, zest grated"
38584,1512,applesauce
38585,5053,ground cinnamon
38586,2496,ground cloves
38587,34839,cooking spray
38588,20303,white sugar
38589,16377,oil
38590,18815,eggs
38591,5106,vanilla extract
38592,4653,all-purpose flour
38593,2496,"ground cinnamon, or more to taste"
38594,1644,baking soda
38595,6307,baking powder
38596,12341,shredded zucchini
38597,16225,shredded apple
38598,10895,self-rising flour
38599,16159,unsweetened cocoa powder
38600,2496,salt
38601,6531,white sugar
38602,24865,water
38603,11444,eggs
38604,4556,vanilla Greek yogurt
38605,16423,vanilla extract
38606,6307,"frozen puff pastry, thawed"
38607,4342,milk
38608,18866,eggs
38609,20244,"frozen chopped spinach, thawed and drained"
38610,2351,salt and ground black pepper to taste
38611,6419,shredded Swiss cheese
38612,23178,chopped cooked ham
38613,6307,"tomato, sliced (Optional)"
38614,4397,linguine pasta
38615,4342,butter
38616,20453,"oyster mushrooms, chopped"
38617,13963,chopped fresh parsley
38618,5012,salt and ground black pepper to taste
38619,16157,heavy whipping cream
38620,4397,"green onions, chopped"
38621,16409,Parmesan cheese
38622,20487,"butternut squash - peeled, seeded, and cut into strips"
38623,480,olive oil
38624,4978,paprika
38625,1526,"garlic, minced, or more to taste"
38626,16386,"fresh thyme, leaves stripped, or more to taste"
38627,16157,salt to taste
38628,16318,all-purpose flour
38629,2355,instant dry yeast
38630,4056,white sugar
38631,d98efffe0967a51450d26ffb2541a0dc,milk
38632,4342,water
38633,28857,salt
38634,16429,packed brown sugar
38635,18866,white sugar
38636,18888,finely chopped walnuts
38637,6307,"black sesame seeds, ground"
38638,22104,ground cinnamon
38639,2496,"margarine, or as needed"
38640,10498,zucchini
38641,12193,"Roma tomatoes, chopped"
38642,21132,"garlic, minced"
38643,17661,"chopped fresh basil, or to taste"
38644,16215,olive oil
38645,16347,red wine vinegar
38646,4529,salt and ground black pepper to taste
38647,4638,"hummus, or as needed"
38648,4397,diced fresh peaches
38649,4342,water
38650,10057,white sugar
38651,6818,ground cinnamon
38652,16360,ground nutmeg
38653,6305,"butter, cut into small pieces"
38654,5588,refrigerated reduced-fat crescent roll dough
38655,5375,"water, or as needed"
38656,4397,"brown sugar, or to taste"
38657,4342,frozen broccoli spears
38658,4267,margarine
38659,16404,all-purpose flour
38660,1526,salt and ground black pepper to taste
38661,3103,chicken broth
38662,4397,heavy whipping cream
38663,4582,white wine
38664,3686,"cooked turkey breast, sliced ,shredded Monterey Jack cheese"
38665,1525,all-purpose flour
38666,16422,baking soda
38667,1526,baking powder
38668,16318,salt
38669,22004,"very ripe bananas, mashed"
38670,126,packed brown sugar
38671,18111,agave syrup
38672,4409,"egg, beaten"
38673,5107,unsweetened applesauce
38674,16157,packed brown sugar
38675,4342,all-purpose flour
38676,16244,ground cinnamon
38677,126,unsweetened applesauce
38678,6307,"butter, divided"
38679,6307,diced red potatoes
38680,5107,chopped onion
38681,18766,"eggs, beaten"
38682,4371,salt and ground black pepper to taste
38683,16225,whole wheat tortillas
38684,2155,cooked and crumbled turkey bacon
38685,16157,shredded low-fat Cheddar cheese
38686,16317,"avocado, thinly sliced"
38687,1525,"salsa, or as needed"
38688,1532,"reduced-fat sour cream, or as needed"
38689,16317,"chickpeas, drained and rinsed"
38690,16424,unsweetened peanut butter
38691,3810,unsweetened cocoa powder
38692,3810,maple syrup
38693,6057,Medjool dates
38694,5015,"unsweetened soy milk, or more as needed"
38695,18633,vanilla extract
38696,17563,cinnamon
38697,2356,large mussels
38698,6306,"onion, chopped"
38699,18752,dry white wine
38700,4258,freshly ground black pepper
38701,6307,dry bread crumbs
38702,3767,chopped fresh parsley
38703,21743,"garlic, minced"
38704,5107,vegetable oil
38705,5110,freshly squeezed lemon juice
38706,23453,"orange, peeled"
38707,6307,all-purpose flour
38708,24905,white sugar
38709,6307,vegetable oil
38710,16157,baking soda
38711,4432,salt
38712,4397,"extra-firm tofu, drained"
38713,4342,cornstarch
38714,22004,all-purpose flour
38715,4582,vegetarian chicken-flavored bouillon granules
38716,16405,garlic powder
38717,20244,cayenne pepper
38718,18526,unsweetened soy milk
38719,16318,canola oil
38720,1527,cayenne pepper hot sauce (Optional)
38721,1416,"margarine, melted"
38722,1636,balsamic vinegar
38723,16421,chicken broth
38724,18565,white sugar
38725,18752,"garlic, or more to taste, crushed"
38726,10498,Italian seasoning
38727,2496,"skinless, boneless chicken breasts"
38728,4342,olive oil
38729,16380,salted butter
38730,16407,"garlic scapes, diced"
38731,16385,"shallot, diced"
38732,16396,minced fresh ginger root
38733,20245,diced carrots
38734,2779,ground cumin
38735,2795,ground cinnamon
38736,2858,salt and ground black pepper to taste
38737,16215,vegetable broth
38738,1320,vegetable oil
38739,20345,"onion, finely chopped"
38740,6307,"kielbasa sausage, sliced"
38741,4556,"pearl barley, rinsed"
38742,21071,"sweet potato, peeled and cut into 1/4-inch cubes"
38743,1525,"garlic, minced"
38744,16386,dried rosemary
38745,16421,beef stock
38746,16401,penne pasta
38747,17551,olive oil
38748,10863,chopped onion
38749,3748,"garlic, minced"
38750,3788,chopped tomatoes
38751,3844,sliced fresh mushrooms
38752,19315,"spinach leaves, packed"
38753,29021,salt and pepper to taste
38754,16386,red pepper flakes
38755,16401,"feta cheese, crumbled"
38756,5444,bulk pork sausage
38757,4397,butter
38758,3717,"onions, diced"
38759,20476,"garlic, minced"
38760,16396,water
38761,16402,pumpkin puree
38762,18741,packed brown sugar
38763,16406,dried sage
38764,16234,"salt, or to taste"
38765,21271,whole milk
38766,2496,"butter, melted"
38767,1644,"crispy rice cereal, coarsely crushed"
38768,16225,all-purpose flour
38769,4335,salt-free seasoning blend
38770,20453,"boneless, skinless chicken breast tenders"
38771,5107,lean ground beef
38772,16422,RAGÚ® Old World Style® Traditional Sauce
38773,6307,chili powder
38774,16393,"elbow macaroni, cooked and drained"
38775,16421,"fennel - trimmed, quartered, and cored"
38776,16406,butter
38777,16157,olive oil
38778,1526,"spring onions, sliced"
38779,16401,"vegetable stock, divided"
38780,5188,"potato, peeled and cubed"
38781,16157,"water, or as needed (Optional)"
38782,1525,ground black pepper to taste
38783,16258,cooking spray
38784,16424,white cake mix
38785,16421,eggs
38786,1350,vegetable oil
38787,6379,sweetened condensed milk
38788,4397,semisweet chocolate chips
38789,4432,margarine
38790,3686,vegetable oil
38791,1526,"onion, chopped"
38792,16385,"celery, chopped"
38793,5592,chopped bell pepper
38794,16386,corn kernels
38795,2496,millet
38796,4556,quinoa
38797,1525,salt
38798,16157,low-sodium chicken stock
38799,16278,"whole kernel corn, drained"
38800,16317,"tomatoes, diced"
38801,16424,"avocado, diced"
38802,16157,"white onion, diced"
38803,3810,"jalapeno pepper, or more to taste, seeded and diced"
38804,1684,chopped fresh cilantro
38805,4442,olive oil
38806,4556,"lime, juiced"
38807,16157,salt and ground black pepper to taste
38808,16421,chopped apples
38809,5051,rice flour
38810,3748,white sugar
38811,1525,ground cinnamon
38812,16386,brown sugar
38813,5233,"butter, softened"
38814,1526,rice flour
38815,16421,quinoa flakes
38816,20448,rice flakes
38817,6305,"carrots, peeled and chopped"
38818,6494,"parsnips, peeled and chopped"
38819,4397,"turnips, peeled and chopped"
38820,16133,butter
38821,4383,heavy whipping cream
38822,4279,ground nutmeg
38823,1526,cayenne pepper
38824,2882,salt and ground black pepper to taste
38825,16421,nonstick aluminum foil
38826,4405,small creamer potatoes (such as The Little Potato Company® dynamic duo potatoes)
38827,16317,olive oil
38828,5222,za'atar seasoning
38829,1526,salt
38830,16276,chopped fresh parsley
38831,16317,olive oil
38832,1526,"all-purpose flour, or more if needed"
38833,1684,"skinless, boneless chicken breast halves"
38834,16339,salt to taste
38835,16424,white wine
38836,18866,"lemon, juiced"
38837,20305,"unsalted butter, softened"
38838,1338,drained capers
38839,16157,"lemon, cut into wedges"
38840,6379,vegetable broth
38841,2858,frozen chopped spinach
38842,1684,"dark red kidney beans, drained and rinsed"
38843,2356,"light red kidney beans, drained and rinsed"
38844,16421,"black beans, with liquid"
38845,1526,"great Northern beans, with liquid"
38846,2858,"pinto beans, with liquid"
38847,6300,vegetable oil
38848,16424,garlic powder
38849,16317,salt to taste
38850,3819,black pepper to taste
38851,1338,"bacon, diced"
38852,4244,"onions, chopped"
38853,6307,diced bell pepper
38854,18752,"cabbage, chopped"
38855,16225,Shamrock Farms® Premium Sour Cream
38856,4302,Shamrock Farms® Heavy Whipping Cream
38857,4366,"frozen chopped spinach, thawed and well drained"
38858,16157,"marinated artichoke hearts, drained and coarsely chopped"
38859,1525,shredded mozzarella cheese
38860,4279,grated Parmesan cheese
38861,2750,"garlic, minced, or more to taste"
38862,6307,salt
38863,6379,"French bread, sliced"
38864,4397,"cauliflower, cut into florets"
38865,4342,shredded Cheddar cheese
38866,2496,grated Parmesan cheese
38867,13405,"large eggs, beaten"
38868,4442,"cayenne pepper, or to taste"
38869,4279,"salt, or to taste"
38870,4273,butter
38871,4292,aluminum foil
38872,6494,nonstick cooking spray
38873,16429,crispy rice cereal squares (such as Rice Chex®)
38874,4302,crispy corn cereal squares (such as Corn Chex®)
38875,4342,hot and spicy cheese-flavored crackers (such as Cheez-Its®)
38876,16421,Buffalo-flavored pretzel pieces
38877,16406,"butter, melted"
38878,16339,hot sauce (such as Frank's® RedHot®)
38879,6647,dry ranch dressing mix
38880,16157,celery seed
38881,4366,unsalted butter
38882,3707,"unsweetened chocolate, chopped"
38883,3474,chai tea bags
38884,13968,"all-purpose flour, sifted"
38885,16423,white sugar
38886,1526,eggs
38887,16401,vanilla extract
38888,16421,butter
38889,16408,white sugar
38890,16133,large eggs
38891,4286,vanilla extract
38892,6307,grated zucchini
38893,4397,all-purpose flour
38894,4634,baking powder
38895,3103,ground cinnamon
38896,16223,salt
38897,10498,flaked coconut
38898,16404,chopped walnuts
38899,9319,chocolate chips
38900,4397,raisins
38901,4432,lump crabmeat
38902,4378,"canned artichoke hearts, drained and chopped"
38903,4342,"red bell pepper, finely chopped"
38904,16317,"cream cheese, softened"
38905,16278,grated Parmesan cheese
38906,17600,"green onions, finely chopped"
38907,16215,all-purpose flour
38908,1685,"garlic powder, or to taste"
38909,1526,ground black pepper to taste
38910,16411,"frozen tart shells, thawed"
38911,4808,all-purpose flour
38912,16317,milk
38913,6305,egg
38914,1526,"butter, melted"
38915,16386,white sugar
38916,2496,baking powder
38917,21042,salt
38918,1684,Yukon Gold potato
38919,2356,distilled white vinegar
38920,1526,light vegetable oil
38921,16421,salt and ground black pepper to taste
38922,19315,"hot dogs, cut in quarters crosswise"
38923,6305,"bacon, cut in quarters crosswise"
38924,4994,butter
38925,16424,brown sugar
38926,16317,fresh shiitake mushrooms
38927,2104,"tomato, chopped"
38928,1512,"onion, chopped"
38929,21796,"pitted green olives, chopped"
38930,16157,dried oregano
38931,1526,"orange, juiced"
38932,1684,"lime, juiced"
38933,3767,ketchup
38934,16386,"Mexican-style hot sauce (such as Cholula®), or to taste"
38935,18866,apple cider vinegar
38936,1525,salt to taste
38937,4342,ground pork sausage
38938,16407,chopped onions
38939,2496,"diced tomatoes with green chile peppers, drained"
38940,1507,cream cheese
38941,2882,sour cream
38942,5429,crushed red pepper
38943,22106,"zucchini, quartered and cut into 1/2-inch slices"
38944,21796,olive oil
38945,13608,sesame oil
38946,18765,sesame seeds
38947,11444,Parmesan cheese
38948,1526,cayenne pepper
38949,6311,garlic salt
38950,5145,blanched slivered almonds
38951,16424,butter
38952,16421,"shallots, thinly sliced"
38953,2356,"red bell pepper, chopped"
38954,1684,white sugar
38955,11188,salt and pepper to taste
38956,4994,"fresh green beans, trimmed and snapped"
38957,16391,pie crust pastry
38958,16421,cream cheese
38959,16406,milk
38960,6494,"eggs, beaten"
38961,16133,"sharp Cheddar cheese, shredded"
38962,2496,chopped kale
38963,3474,"cooked bacon, crumbled"
38964,1650,cooking spray
38965,1525,condensed cream of chicken soup
38966,16405,fat-free sour cream
38967,5121,chopped green chilies
38968,4133,low-fat milk
38969,4378,"cooked, shredded chicken breast meat"
38970,4397,"yellow corn tortillas, torn into bite-size pieces"
38971,4432,"taco seasoning mix, or more to taste"
38972,17981,"tomato, chopped"
38973,16248,"shredded Mexican-style cheese blend, divided"
38974,445,cooking spray
38975,5017,salmon fillets
38976,16386,"lemon, juiced, or more to taste"
38977,5107,dried dill weed
38978,1526,Dijon mustard
38979,1684,"dill pickles, diced"
38980,2356,"white onion, diced"
38981,16278,"tomato, seeded and diced"
38982,16157,"sport peppers, chopped, or to taste (Optional)"
38983,1636,"celery seed, or to taste"
38984,2496,"butter, softened"
38985,20700,"cubed day-old bread, or as needed to fill a 9x12-inch baking dish"
38986,1338,"apples - peeled, cored, and chopped into 1/2 inch pieces"
38987,6300,eggnog
38988,18565,eggs
38989,16339,"butter, melted"
38990,1526,"white sugar, divided"
38991,1525,all-purpose flour
38992,16317,baking powder
38993,16424,milk
38994,1684,sliced apples
38995,16421,ground cinnamon
38996,2359,water
38997,1392,"skinless, boneless chicken breast halves"
38998,2126,salt to taste
38999,1684,bread crumbs
39000,1526,Parmesan cheese
39001,1420,dried basil
39002,2359,ground black pepper
39003,2356,olive oil
39004,16421,crushed garlic
39005,3522,mayonnaise
39006,6379,grated Parmesan cheese
39007,16287,light soy sauce
39008,16317,"lime, juiced"
39009,16424,crushed red pepper
39010,4442,salt and ground black pepper to taste
39011,20270,"hard-cooked eggs, chopped"
39012,16157,"celery, finely sliced"
39013,4342,"skin-on, boneless chicken breast halves"
39014,4409,salt and ground black pepper to taste
39015,16215,"butter, divided"
39016,4258,olive oil
39017,6307,"white mushrooms, sliced"
39018,16404,"shallot, minced"
39019,18752,all-purpose flour
39020,16406,Marsala wine
39021,5839,chicken stock
39022,3144,chopped fresh parsley
39023,4397,cold butter
39024,4432,freshly squeezed lemon juice
39025,3725,"eggs, beaten"
39026,2496,"unsalted butter, softened"
39027,5521,white sugar
39028,27605,freshly grated lemon zest
39029,18723,"apples, peeled and sliced"
39030,20244,whole-berry cranberry sauce
39031,16380,oats
39032,2795,brown sugar
39033,4574,ground cinnamon
39034,1651,unsweetened applesauce
39035,16323,soy milk
39036,16157,olive oil
39037,1684,"garlic, minced"
39038,16255,vodka
39039,16421,"Italian-style diced tomatoes, undrained"
39040,16406,dried basil
39041,16396,white sugar
39042,18805,dried oregano
39043,16229,salt
39044,16238,ground black pepper
39045,5225,milk
39046,1526,"butter, melted"
39047,18930,brown sugar
39048,16421,all-purpose flour
39049,2685,quick-cooking oats
39050,4397,"butter, melted"
39051,4442,ground cinnamon
39052,4252,pitted tart red cherries
39053,2496,water
39054,4317,white sugar
39055,16157,cornstarch
39056,1684,vanilla extract
39057,16278,vegetable oil
39058,16157,pork tenderloins
39059,1684,"sauerkraut, drained"
39060,16261,water
39061,4397,apple juice
39062,16396,fennel seed
39063,1526,"red new potatoes, halved"
39064,16401,Italian bread
39065,16421,milk
39066,16406,McCormick® Pork Gravy Mix
39067,10643,"shredded Swiss cheese, divided"
39068,4237,"dill pickles, coarsely chopped, divided"
39069,4339,mayonnaise
39070,16215,prepared yellow mustard
39071,16665,cubed ham
39072,16157,deli-sliced roast pork cut into bite-size pieces
39073,4237,"bacon, cut into 1/2-inch pieces"
39074,1526,olive oil
39075,2882,"garlic, minced"
39076,6307,"sweet onion, chopped"
39077,15710,"yellow squash, cut into bite-size pieces"
39078,20475,"pickled artichoke hearts, chopped"
39079,3752,"capers with liquid, or more to taste"
39080,22082,crushed fresh rosemary leaves
39081,1525,salt to taste
39082,16278,ground white pepper to taste
39083,6305,"sweet potatoes, peeled and cut into wedges"
39084,16317,"rutabagas, peeled and cut into wedges"
39085,2356,"onion, thinly sliced"
39086,16421,extra-virgin olive oil
39087,16386,chopped fresh rosemary
39088,4556,salt and ground black pepper to taste
39089,1526,lemon juice
39090,1636,lime juice
39091,16421,orange juice
39092,16397,cooking spray
39093,5140,eggs
39094,16157,water
39095,6307,seasoned bread crumbs
39096,7111,"bone-in, center-cut pork chops"
39097,4397,kosher salt
39098,4342,ground black pepper
39099,20453,olive oil
39100,3474,bulk pork sausage
39101,16159,"ground fennel seeds, or more to taste"
39102,27612,"dried sage, or more to taste"
39103,16238,salt and ground black pepper to taste
39104,16159,"poblano peppers, halved"
39105,1526,cream cheese
39106,16157,shredded pepper Jack cheese
39107,5012,milk
39108,16317,quick-cooking tapioca
39109,1767,"egg, beaten"
39110,2359,white sugar
39111,2356,chopped chocolate
39112,18752,unsweetened cocoa powder (Optional)
39113,3103,vanilla extract
39114,5588,"fresh raspberries, divided"
39115,18765,"water, or as needed"
39116,445,white sugar
39117,2355,cornstarch
39118,1526,quick-cooking oats
39119,16317,all-purpose flour
39120,16278,packed brown sugar
39121,20189,baking soda
39122,16424,"butter, softened"
39123,1684,individual ready made pizza crusts
39124,2356,olive oil
39125,16339,pizza sauce
39126,6305,"garlic, minced"
39127,20316,"escarole, rinsed and dried"
39128,3139,shredded mozzarella cheese
39129,16317,salt and pepper to taste
39130,17563,soy sauce
39131,1416,sesame oil
39132,16421,"grated fresh ginger ,minced garlic"
39133,16157,"pork tenderloin, fat trimmed and pork cut into 1/4-inch strips"
39134,20657,vegetable oil
39135,1338,shredded napa cabbage
39136,1526,"carrot, grated"
39137,1525,salt and ground black pepper to taste
39138,16317,water
39139,16424,"Israeli couscous, uncooked"
39140,20245,"raw medium shrimp, peeled and deveined"
39141,16159,Greek seasoning
39142,16404,olive oil
39143,16406,"romaine lettuce - rinsed, dried, and chopped"
39144,6307,"grape tomatoes, halved"
39145,4522,crumbled feta cheese
39146,4529,"English cucumber, chopped"
39147,12306,vinaigrette salad dressing
39148,20453,olive oil cooking spray (such as PAM®)
39149,23043,refrigerated reduced-fat crescent roll dough (such as Pillsbury®)
39150,3103,finely shredded mozzarella cheese
39151,2496,"finely grated Parmesan cheese, or more to taste (Optional)"
39152,18765,"parsley flakes, or more to taste (Optional)"
39153,16215,"garlic powder, or more to taste (Optional)"
39154,16261,"button mushrooms, halved"
39155,17977,"pepperoni, halved"
39156,4786,"pitted black olives, cut into slivers"
39157,3698,large eggplant
39158,3814,extra virgin olive oil
39159,5218,salt and pepper to taste
39160,4342,fresh lemon juice
39161,4409,lean ground beef
39162,6307,"red bell pepper, thinly sliced"
39163,17673,"green bell pepper, thinly sliced"
39164,6307,"yellow onion, thinly sliced"
39165,16157,"garlic, minced"
39166,22005,cold water
39167,4378,cornstarch
39168,4342,beef bouillon granules
39169,10896,Worcestershire sauce
39170,5106,salt and ground black pepper to taste
39171,16427,shredded mozzarella cheese
39172,3474,"whole wheat hamburger buns, split"
39173,4522,"pork and beans, drained"
39174,4529,"cooked bacon, cut into thirds"
39175,4397,hickory-flavored barbeque sauce
39176,4786,packed brown sugar
39177,9725,prepared yellow mustard
39178,18845,cold milk
39179,3103,butterscotch schnapps
39180,5838,Irish cream liqueur (such as Bailey's®)
39181,20269,vodka
39182,20595,coffee-flavored liqueur (such as Kahlua®)
39183,4342,instant butterscotch pudding mix
39184,16236,white sugar
39185,16317,cornstarch
39186,7428,salt
39187,16385,milk
39188,16157,half-and-half
39189,4522,peanut butter
39190,4397,vanilla extract
39191,16261,dark sesame oil
39192,16317,"New York steak, cut into 1/4-inch strips"
39193,22106,frozen broccoli florets
39194,9615,frozen sugar snap peas
39195,16157,"baby carrots, cut into 1/4-inch pieces"
39196,5861,"green bell pepper, cut into chunks"
39197,4397,Chardonnay wine
39198,16317,honey
39199,16278,dark soy sauce
39200,16047,red pepper flakes
39201,16215,key lime juice
39202,1644,honey
39203,2496,"garlic, minced"
39204,4991,lemon pepper
39205,5219,"skinless, boneless chicken breast halves"
39206,5107,refrigerated cinnamon roll dough with icing
39207,16386,rolled oats
39208,16424,brown sugar
39209,2112,all-purpose flour
39210,18845,ground cinnamon
39211,18681,salt
39212,16403,"margarine, softened"
39213,16396,"Granny Smith apples, peeled and sliced, or more to taste"
39214,6494,white sugar
39215,16317,ground cinnamon
39216,6057,"dark chocolate, chopped"
39217,1665,white sugar
39218,1631,butter
39219,2356,salt
39220,2879,"eggs, beaten"
39221,16317,chocolate fettuccine
39222,6305,canola oil
39223,2496,whipped cream
39224,16421,white sugar
39225,4252,vanilla extract
39226,16157,unsweetened cocoa powder
39227,1684,"vanilla ice cream, divided"
39228,16347,chocolate ice cream topping
39229,2496,dried soba noodles
39230,4397,prepared dashi stock
39231,16421,soy sauce
39232,10643,mirin
39233,2112,white sugar
39234,16317,sesame seeds
39235,4343,chopped green onions
39236,4405,"nori (dried seaweed), cut into thin strips (Optional)"
39237,2882,refrigerated sugar cookie dough
39238,6309,chopped fresh rhubarb (1/2-inch pieces)
39239,4342,white sugar
39240,18866,ground cinnamon
39241,6420,lemon juice
39242,16339,strawberry pie filling
39243,1685,water
39244,1526,white sugar
39245,5036,fresh lemon verbena leaves
39246,1682,ground beef
39247,16278,"black beans, undrained"
39248,16278,"kidney beans, undrained"
39249,5444,"stewed tomatoes, undrained"
39250,6057,"green bell peppers, cut into 1/2-inch dice"
39251,2112,"yellow onion, cut into 1/2-inch dice"
39252,18740,"garlic, minced"
39253,5566,"chili seasoning mix, or to taste"
39254,1684,"hot sauce, or to taste"
39255,16157,salt and ground black pepper to taste
39256,1525,sliced bacon
39257,3810,"boneless skinless chicken breast halves, cut into 2-inch chunks"
39258,3789,wooden toothpicks
39259,16294,white sugar
39260,1332,ranch dressing mix
39261,16278,"artichoke hearts, drained and chopped"
39262,1338,"frozen chopped spinach, thawed ,sliced water chestnuts, drained and finely chopped"
39263,4311,sour cream
39264,2496,mayonnaise
39265,1526,cream cheese
39266,16421,grated Romano cheese
39267,16317,minced garlic
39268,16238,vegetable shortening
39269,1684,sliced apples
39270,16421,white sugar
39271,2359,ground cinnamon
39272,16278,brown sugar
39273,6307,self-rising flour
39274,5106,quick-cooking oats
39275,12057,vegetable oil
39276,20551,"sweet potato, peeled and cubed"
39277,16396,orange juice
39278,20853,brown sugar
39279,16389,ground nutmeg
39280,4286,"butter, cubed"
39281,16238,miniature marshmallows
39282,14118,butter or margarine
39283,6494,white sugar
39284,4397,eggs
39285,20355,"ripe bananas, mashed"
39286,4786,all-purpose flour
39287,4342,baking soda
39288,18681,salt
39289,20244,"fresh green beans, cut into 1-inch lengths"
39290,4582,"carrots, cut into thick strips"
39291,3103,butter
39292,4397,"onion, sliced"
39293,2496,"fresh mushrooms, sliced"
39294,18765,salt
39295,13596,seasoned salt
39296,5489,garlic salt
39297,16215,white pepper
39298,1718,"butter, divided"
39299,16159,"minced garlic, divided"
